,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
18439,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Clark House Park,30.166011507447056,-81.71584804346993,Park
18440,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,LA Fitness of Orange Park,30.147812566711927,-81.75488342462305,Gym / Fitness Center
18441,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Shrimp Shack,30.150080711302408,-81.75411888152671,Seafood Restaurant
18442,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Skate Station,30.175230808368482,-81.74624790177475,Skate Park
18443,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Publix,30.13866182956848,-81.77436304726295,Grocery Store
18444,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Chick-fil-A,30.1963565,-81.8282204,Fast Food Restaurant
18445,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Thai Cafe,30.175473228037134,-81.70102825140015,Thai Restaurant
18446,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Foo Wong Garden,30.17501145,-81.70174526666666,Chinese Restaurant
18447,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Wawa,30.149327267377757,-81.75588459747028,Convenience Store
18448,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Planet Fitness,30.247058962943523,-81.77444315529965,Gym / Fitness Center
18449,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Moe's Southwest Grill,30.19623379402924,-81.82739196213878,Mexican Restaurant
18450,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Panera Bread,30.148534,-81.7544078,Bakery
18451,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Jimmy John's,30.17267418263331,-81.7466803833797,Sandwich Place
18452,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Trent's Seafood & Grill,30.232498143509197,-81.70058716107532,Seafood Restaurant
18453,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Panera Bread,30.196912,-81.826571,Bakery
18454,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Jacksonville NAS Commissary,30.222826469679664,-81.6965855370596,Supermarket
18455,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Hilton Garden Inn Jacksonville/Orange Park,30.18879752093293,-81.70133382081991,Hotel
18456,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,GATE,30.17315271856536,-81.75001160922515,Gas Station
18457,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Bruster's Real Ice Cream,30.196229997797097,-81.82662378917163,Ice Cream Shop
18458,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Famous Jamaican Jerk & Seafood,30.24845578094584,-81.78056315129554,Caribbean Restaurant
18459,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Staples,30.165932835372868,-81.74674361944199,Paper / Office Supplies Store
18460,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,The Urban Bean Coffeehouse Cafe,30.165324412904408,-81.70080008025413,Coffee Shop
18461,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Jeremiah's Italian Ice,30.14181270987167,-81.76687191528242,Ice Cream Shop
18462,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Waffle House,30.147993834329228,-81.75799271810745,Breakfast Spot
18463,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Dairy Queen,30.167674364559957,-81.74807131290441,Fast Food Restaurant
18464,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Wawa,30.195917,-81.82285,Convenience Store
18465,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Kohl's,30.199542,-81.828974,Department Store
18466,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Dunkin',30.24792082888532,-81.76734769998268,Donut Shop
18467,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Waffle House,30.18808288779666,-81.70204347447287,Breakfast Spot
18468,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Courtyard by Marriott Jacksonville Orange Park,30.1875992,-81.7069163,Hotel
18469,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Aron's Pizza,30.181999407563435,-81.70185186317246,Pizza Place
18470,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Bob Dye Clay YMCA,30.137277305964773,-81.76282104153162,Gym
18471,"Argyle, Jacksonville, FL",30.1969209,-81.7562816,Freddy's Frozen Custard & Steakburgers,30.165155178199576,-81.74805207882062,American Restaurant
18472,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Gators BBQ,30.32198735689864,-81.78348674520605,BBQ Joint
18473,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Publix,30.296709821844566,-81.77538145438302,Grocery Store
18474,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Cracker Barrel Old Country Store,30.30867897573082,-81.84477505039202,American Restaurant
18475,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Crystal Springs Park,30.30269900611135,-81.82563034090526,Park
18476,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Tokyo Sushi & Grill Inc.,30.296513246604338,-81.7757889063461,Sushi Restaurant
18477,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Jacksonville-Baldwin Bike Trail (Imeson Trailhead),30.345349010677968,-81.77363814178896,Bike Trail
18478,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Firehouse Subs,30.303238,-81.757909,Sandwich Place
18479,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Ellianos Coffee Company,30.30520943794644,-81.75152545611475,Coffee Shop
18480,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Whataburger,30.2959285,-81.7756145,Burger Joint
18481,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Hampton Inn Jacksonville I-10 West,30.305815679300565,-81.84524909431275,Hotel
18482,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Winn-Dixie,30.306720996126714,-81.84701137195633,Grocery Store
18483,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,The Potter's House Soul Food Bistro,30.311370151104114,-81.73592818235844,Southern / Soul Food Restaurant
18484,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Dollar Tree,30.299183254988883,-81.765788229202,Discount Store
18485,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,King Wok,30.305119804995385,-81.84635850510303,Chinese Restaurant
18486,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Dollar General,30.287342838799436,-81.80048823157692,Discount Store
18487,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Pizza Hut,30.293586172760435,-81.78013779603589,Pizza Place
18488,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Bono's Pit Bar-B-Q,30.313868783649294,-81.75154048981305,BBQ Joint
18489,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Subway,30.32252957985849,-81.78766872577424,Sandwich Place
18490,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Walgreens,30.29170279988389,-81.78183361887932,Pharmacy
18491,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Sams St. Johns Seafood,30.294161422437906,-81.78049976945904,Seafood Restaurant
18492,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Winn-Dixie,30.294239592533525,-81.77978393923159,Grocery Store
18493,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Dollar General,30.323150633333334,-81.78389447,Discount Store
18494,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Treemendous BBQ,30.28438278362804,-81.8008650113809,BBQ Joint
18495,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Fairfield Inn & Suites by Marriott Jacksonville West/Chaffee Point,30.30485690173986,-81.84452397960399,Hotel
18496,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Jacksonville Public Library West Regional Branch,30.294117391238874,-81.84769059956568,Library
18497,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Anytime Fitness,30.29279,-81.84763,Gym / Fitness Center
18498,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,City Rescue Mission Thrift Store,30.309423426251143,-81.73831787235284,Clothing Store
18499,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Popeyes Louisiana Kitchen,30.29266033246722,-81.78164645712724,Fried Chicken Joint
18500,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,City Thrift,30.330491040120492,-81.73214528727635,Thrift / Vintage Store
18501,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Lees Dragon Chinese Restaurant,30.310147989669797,-81.75226833432644,Chinese Restaurant
18502,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Dollar General,30.314772972396657,-81.8477005055356,Discount Store
18503,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Yummy Pho,30.307534368891652,-81.74895093694535,Vietnamese Restaurant
18504,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,El Potro,30.299594656968388,-81.7654771700031,Mexican Restaurant
18505,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Sunrise Caribbean Gourmet,30.343494265340084,-81.73084082101158,Caribbean Restaurant
18506,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Church's Chicken,30.30675614972694,-81.74925813918534,Fried Chicken Joint
18507,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Planet Fitness,30.307304,-81.748086,Gym / Fitness Center
18508,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Speedway,30.313978987812803,-81.78311889793946,Gas Station
18509,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Zaxby's Chicken Fingers & Buffalo Wings,30.336174,-81.757478,Fried Chicken Joint
18510,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Penske Truck Rental,30.332613578840594,-81.76544167182328,Rental Car Location
18511,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Pig BBQ,30.308465473871255,-81.74106543322816,BBQ Joint
18512,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,GATE,30.32963791271869,-81.78959618994864,Gas Station
18513,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,ABC Fine Wine & Spirits,30.304493,-81.751606,Liquor Store
18514,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Hardee's / Red Burrito,30.30975550204694,-81.75146336239027,Fast Food Restaurant
18515,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Cross Creek Steakhouse,30.310608600798815,-81.75260971009772,American Restaurant
18516,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,ALDI,30.301749578399864,-81.76404223313523,Grocery Store
18517,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,RaceTrac,30.295064,-81.777596,Gas Station
18518,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Lowe's Home Improvement,30.3157469,-81.7338315,Hardware Store
18519,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Hardee's / Red Burrito,30.335285156023232,-81.75867955459978,Fast Food Restaurant
18520,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,GameStop,30.30098725351843,-81.76518494973541,Video Game Store
18521,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Domino's Pizza,30.31411344584713,-81.78201156287741,Pizza Place
18522,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,GATE,30.31563827,-81.77997948333334,Gas Station
18523,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,FedEx Ship Center,30.34011,-81.775196,Shipping Store
18524,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Circle K,30.31448195514148,-81.84895269089476,Gas Station
18525,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Walgreens,30.3001564,-81.7670345,Pharmacy
18526,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Panda Express,30.303242474176265,-81.75823211942901,Chinese Restaurant
18527,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Ollie's Bargin Outlet,30.305829160946,-81.74879933508002,Discount Store
18528,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Rowes,30.322714275898146,-81.78844597152809,Grocery Store
18529,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,The UPS Store,30.29683062107145,-81.77489647083175,Shipping Store
18530,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Family Dollar,30.303898614270885,-81.84488606273409,Discount Store
18531,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Dollar General,30.33075701607596,-81.73180267960169,Discount Store
18532,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Hardee's / Red Burrito,30.291519372137188,-81.78227300305844,Fast Food Restaurant
18533,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Circle K,30.373301,-81.7646934,Convenience Store
18534,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Redbox,30.3061,-81.848593,Video Store
18535,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Circle K,30.3363134,-81.7514597,Convenience Store
18536,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Captain D's,30.3358741,-81.7315624,Seafood Restaurant
18537,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Dunkin',30.289671021202924,-81.7886867948975,Donut Shop
18538,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,SUBWAY,30.372170903553307,-81.7645197760149,Sandwich Place
18539,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Cinnabon,30.37204,-81.76344,Sandwich Place
18540,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Redbox,30.292312,-81.782097,Video Store
18541,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Dollar General,30.304670517980583,-81.74996876504811,Discount Store
18542,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Circle K,30.3054264,-81.8478886,Convenience Store
18543,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Dunkin',30.314032682090673,-81.7828415915647,Donut Shop
18544,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,AT&T,30.3096525,-81.73557758,Mobile Phone Shop
18545,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Wendy's,30.336222483541757,-81.76317483186716,Fast Food Restaurant
18546,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Family Dollar,30.29415517407596,-81.7803475448671,Discount Store
18547,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Speedway,30.290024795437184,-81.78857284737352,Gas Station
18548,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Subway,30.30919287000159,-81.7387985874855,Sandwich Place
18549,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Waffle House,30.336109823482108,-81.7593965575691,Breakfast Spot
18550,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Green Acres,30.28752476395259,-81.79787809316225,Sporting Goods Shop
18551,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Arby's,30.3713809,-81.7641636,Fast Food Restaurant
18552,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Herlong Recreational Airport,30.28164765179646,-81.80809148755645,Airport
18553,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Popeyes Louisiana Kitchen,30.329060674973746,-81.73107059948056,Fried Chicken Joint
18554,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Family Dollar,30.33136741877686,-81.73206986031961,Discount Store
18555,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Pizza Hut,30.33907214716955,-81.73323065042501,Pizza Place
18556,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Andy's Sandwich Shoppe,30.31741906978141,-81.75160148986909,Sandwich Place
18557,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Subway,30.33918835584171,-81.73307979469827,Sandwich Place
18558,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Mr. Chubby's Wings,30.30555454549572,-81.84666800205022,Wings Joint
18559,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Save-A-Lot,30.33172053874131,-81.73211422829772,Grocery Store
18560,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,"Country Inn & Suites By Radisson, Jacksonville West, FL",30.336833628788252,-81.76228433847427,Hotel
18561,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Knights Inn,30.317994545657402,-81.7536762337848,Hotel
18562,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Shell,30.314393637794552,-81.75164216049068,Gas Station
18563,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Burger King,30.336183016820826,-81.75882323652331,Fast Food Restaurant
18564,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Holiday Inn Express & Suites Chaffee-Jacksonville West,30.306692053052487,-81.84368804662705,Hotel
18565,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Winn-Dixie,30.337786424308334,-81.7329091518626,Grocery Store
18566,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Comfort Suites,30.336436,-81.762565,Motel
18567,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Dollar Tree,30.33879745371259,-81.73288444479547,Discount Store
18568,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Quality Inn,30.3346727,-81.759841,Hotel
18569,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Interstate 10 & Interstate 295,30.315218992905045,-81.76981296390295,Intersection
18570,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Shell,30.3342561377209,-81.7307334126552,Gas Station
18571,"Marietta, Jacksonville, FL",30.3343974,-81.8024796,Cisco Gardens Athletic Association,30.373087,-81.807634,Baseball Field
18572,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Chick-fil-A,30.3180507,-81.555288,Fast Food Restaurant
18573,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,LongHorn Steakhouse,30.32091829795735,-81.55782828061781,Steakhouse
18574,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Panera Bread,30.317944237062346,-81.55791610479355,Bakery
18575,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,The Happy Grilled Cheese,30.322903919831845,-81.55080205563459,Food Truck
18576,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Moe's Southwest Grill,30.317827321035146,-81.55755379857573,Mexican Restaurant
18577,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,IHOP,30.31476999278472,-81.56165543397286,Breakfast Spot
18578,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Starbucks,30.31771825870327,-81.55763275805568,Coffee Shop
18579,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Ole Mexican Restaurant,30.32281715572245,-81.54159594417315,Mexican Restaurant
18580,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Cracker Barrel Old Country Store,30.3297771,-81.5496954,American Restaurant
18581,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Zaxby's Chicken Fingers & Buffalo Wings,30.330481,-81.549234,Fried Chicken Joint
18582,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,The Juicy Crab,30.32034597914981,-81.55051635832652,Seafood Restaurant
18583,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Kona Skate Park,30.32324735552255,-81.56509368261244,Skate Park
18584,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,AMC Regency 24,30.326847809534073,-81.55466541642464,Movie Theater
18585,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Fuji Sushi,30.335893424624167,-81.55129104385523,Sushi Restaurant
18586,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Spa Paradise Nail & Spa,30.326682837303945,-81.55097194470511,Massage Studio
18587,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Navy Federal Credit Union,30.326736,-81.548208,Credit Union
18588,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Arby's,30.318573,-81.556299,Fast Food Restaurant
18589,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Dunkin',30.324003895938105,-81.53073683200574,Donut Shop
18590,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Guitar Center,30.3198654,-81.5557736,Music Store
18591,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Borderlands Comics & Games,30.322673491859693,-81.53479173211785,Hobby Shop
18592,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,GATE,30.322287269663633,-81.53890711396178,Gas Station
18593,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Jacksonville Powersports,30.32357762787156,-81.53334811634969,Motorsports Shop
18594,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Bealls Store,30.337206,-81.549832,Clothing Store
18595,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Ollie's Bargain Outlet,30.317352538031503,-81.5551581534047,Discount Store
18596,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Ross Dress for Less,30.33622972173064,-81.55038994381358,Clothing Store
18597,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,La Nopalera,30.31404036107107,-81.5643316053141,Mexican Restaurant
18598,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Target,30.32896166705441,-81.54850302691743,Big Box Store
18599,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,RaceTrac,30.28596,-81.544924,Gas Station
18600,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Youfit Health Clubs,30.320454080517433,-81.55663132667542,Gym / Fitness Center
18601,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,PetSmart,30.327372,-81.548275,Pet Store
18602,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,All American Hot Dog and Sandwiches,30.287358221712744,-81.54437463572245,Restaurant
18603,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Cool Stuff Games,30.288057008409123,-81.56561804399969,Hobby Shop
18604,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Golden Eggroll,30.313469777001476,-81.5742789591895,Chinese Restaurant
18605,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,"Crispers Fresh Salads, Soups and Sandwiches",30.334951780949112,-81.55129236087348,Restaurant
18606,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Wawa,30.287226830961632,-81.55841949078946,Convenience Store
18607,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,The Best Bet,30.325192,-81.545168,Casino
18608,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Tree Hill Nature Center,30.33358893884726,-81.58241559599873,Park
18609,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Sala Thai,30.287100339472286,-81.53833371275721,Thai Restaurant
18610,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Publix,30.351217240874266,-81.54886134927794,Grocery Store
18611,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,The Sheik,30.32178802259091,-81.54592691775163,Fast Food Restaurant
18612,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Publix,30.3126929172392,-81.60192411079566,Grocery Store
18613,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Bono's Pit Bar-B-Que,30.353916756968225,-81.56104806405182,BBQ Joint
18614,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,The Donut Shoppe,30.336457638762624,-81.60243343159293,Donut Shop
18615,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Jacksonville Arboretum & Gardens,30.346213533000682,-81.53988759474747,Park
18616,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Monroes Smokehouse,30.287420125327174,-81.53675664653719,BBQ Joint
18617,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Bailey's Powerhouse Gym,30.28712889927203,-81.57966626707976,Gym
18618,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Publix,30.353132166568795,-81.57904045125697,Grocery Store
18619,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Lowe's Home Improvement,30.3322651,-81.5494559,Hardware Store
18620,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Si Señor Fresh Mex,30.282862083456223,-81.52620430600142,Mexican Restaurant
18621,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,O'Charley's,30.329937,-81.550395,American Restaurant
18622,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Gastronome Cafe,30.323958850727355,-81.5225577404296,Coffee Shop
18623,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Gilbert's Social,30.274889750559204,-81.55855057656349,American Restaurant
18624,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Grinders American Diner,30.322879038722157,-81.53475132310545,Café
18625,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Mr. Taco food truck,30.286864647885608,-81.54919504846849,Mexican Restaurant
18626,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Gun Gallery,30.286615833145042,-81.54692730842787,Gun Shop
18627,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Crazy Sushi,30.2691009730119,-81.56108328105434,Sushi Restaurant
18628,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Johnny Angel's,30.28328593445324,-81.52716275140669,Diner
18629,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Starbucks,30.29189976620524,-81.6022070494174,Coffee Shop
18630,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Arby's,30.286335315445136,-81.53011366724974,Fast Food Restaurant
18631,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Ruby Tuesday,30.339026560423413,-81.54323677767717,American Restaurant
18632,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Sahara's Cafe & Bar,30.287126670715484,-81.53760316558748,Middle Eastern Restaurant
18633,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Homewood Suites Jacksonville Deerwood Park,30.270476649915278,-81.56097382307053,Hotel
18634,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Mellow Mushroom,30.265157,-81.55515,Pizza Place
18635,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Tommy's Pizza,30.27219085311127,-81.55941038027784,Pizza Place
18636,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Aroma Corner,30.28764736314407,-81.51567090614476,Café
18637,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Publix,30.26815745015797,-81.56073889317581,Grocery Store
18638,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Secret Garden Cafe,30.2869206477827,-81.55116297387964,American Restaurant
18639,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,European Street Cafe,30.29362,-81.60832,Sandwich Place
18640,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Larry's Giant Subs,30.26476499982204,-81.55859196884012,Sandwich Place
18641,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Wawa,30.28648408352001,-81.50964904443715,Convenience Store
18642,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,MBody Yoga - Southside,30.277586165174707,-81.55844688655579,Yoga Studio
18643,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Jason's Deli,30.267186021478768,-81.55761324124302,Deli / Bodega
18644,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Earth Fare,30.322893400410113,-81.49378837552588,Fruit & Vegetable Store
18645,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Bento Asian Kitchen & Sushi,30.264707502477293,-81.55487184260973,Japanese Restaurant
18646,"Arlington, Jacksonville, FL",30.316514299999998,-81.55885390000002,Waffle House,30.324201050418313,-81.52988848170627,Breakfast Spot
